0.791667,57,72,0,
0.868421,132,152,0.791667,
0.2,152,152,0.830044,
0.0550987,134,152,0.843363,
0.0434942,119,152,0.852703,
0.0394737,120,152,0.853972,
0.0278638,72,152,0.854889,
0.0231994,67,152,0.852457,
0.0429363,124,152,0.851958,
0.0319079,97,152,0.85347,
0.0368421,112,152,0.853314,
0.0476974,145,152,0.853634,
0.0308172,89,152,0.85489,
0.0504386,138,152,0.854374,
0.0567434,138,152,0.855283,
0.0508041,139,152,0.856339,
0.0499226,129,152,0.856861,
0.0567434,138,152,0.857526,
0.0522446,135,152,0.857864,
0.0596217,145,152,0.858095,
0.0385338,82,152,0.858484,
0.0486842,148,152,0.857602,
0.0442251,121,152,0.858037,
0.0534539,130,152,0.858089,
0.0457237,139,152,0.85826,
0.0493421,150,152,0.858479,
0.0390625,95,152,0.8588,
0.0456656,118,152,0.858394,
0.0738866,146,152,0.858359,
0.0308172,89,152,0.858656,
0.949275,131,138,0,
0.756579,115,152,0.949275,
0.106908,130,152,0.852927,
0.0555556,152,152,0.858004,
0.0394737,114,152,0.851559,
0.0474377,137,152,0.846721,
0.0430921,131,152,0.841314,
0.0431287,118,152,0.837068,
0.0588235,152,152,0.8322,
0.0335873,97,152,0.828427,
0.0478801,131,152,0.823785,
0.0368421,112,152,0.82042,
0.0452786,117,152,0.817288,
0.0245845,71,152,0.814011,
0.0367647,95,152,0.81018,
0.0583882,142,152,0.806776,
0.0480263,146,152,0.807775,
0.0526316,152,152,0.806231,
0.0384868,117,152,0.804803,
0.0511696,140,152,0.802786,
0.0498615,144,152,0.803317,
0.0381579,116,152,0.801774,
0.0407895,124,152,0.799928,
0.0371711,113,152,0.798291,
0.0388158,118,152,0.796599,
0.0502078,145,152,0.795067,
0.0498615,144,152,0.793868,
0.0504386,138,152,0.792687,
0.0504386,138,152,0.791376,
1,9,9,0,
0.822368,125,152,0,
0.618421,94,152,0,
0.0676692,144,152,0,
0.0530186,137,152,0,
0.0471491,129,152,0,
0.0437307,113,152,0,
0.0434211,132,152,0,
0.0414087,107,152,0,
0.0526316,152,152,0,
0.0473684,144,152,0,
0.0460526,140,152,0,
0.0438596,120,152,0,
0.0769231,152,152,0,
0.0427632,117,152,0,
0.0588235,152,152,0,
0.0495356,128,152,0,
0.0370499,107,152,0,
0.0328947,95,152,0,
0.0452786,117,152,0,
0.0502078,145,152,0,
0.0504386,138,152,0,
0.0596217,145,152,0,
0.0508041,139,152,0,
0.0259695,75,152,0,
0.0493421,135,152,0,
0.0481302,139,152,0,
0.0496711,151,152,0,
0.0526316,152,152,0,
0.0526316,152,152,0,
1,4,4,0,
0.796053,121,152,0,
0.828947,126,152,0,
0.0714286,152,152,0,
0.0457064,132,152,0,
0.05,152,152,0,
0.0491486,127,152,0,
0.0415512,120,152,0,
0.0450658,137,152,0,
0.0446676,129,152,0,
0.04375,133,152,0,
0.0339335,98,152,0,
0.0413012,113,152,0,
0.0127467,31,152,0,
0.0370499,107,152,0,
0.0449561,123,152,0,
0.0408587,118,152,0,
0.0483746,125,152,0,
0.0405125,117,152,0,
0.0502078,145,152,0,
0.0474377,137,152,0,
0.0431287,118,152,0,
0.0490132,149,152,0,
0.0555556,152,152,0,
0.0414474,126,152,0,
0.0526316,152,152,0,
0.0457064,132,152,0,
0.0588235,152,152,0,
0.0408835,87,152,0,
0.0504386,138,152,0,
0.0510677,507,584,0,
0.0349723,101,152,0,
0.0370499,107,152,0,
0.0394737,108,152,0,
0.0450658,137,152,0,
0.0375,114,152,0,
0.0500731,137,152,0,
0.0476974,145,152,0,
0.0555556,152,152,0,
0.0511696,140,152,0,
0.0387427,106,152,0,
0.0567434,138,152,0,
0.0519391,150,152,0,
0.0414474,126,152,0,
0.0372807,102,152,0,
0.0253759,54,152,0,
0.0476974,145,152,0,
0.05,152,152,0,
0.0476974,145,152,0,
0.0460526,119,152,0,
0.0219298,60,152,0,
0.0408587,118,152,0,
0.0457237,139,152,0,
0.0270468,74,152,0,
0.0401662,116,152,0,
0.0328947,95,152,0,
0.3,3,10,0,
0.980263,149,152,0,
0.927632,141,152,0,
0.0833333,152,152,0,
0.0415296,101,152,0,
0.0371711,113,152,0,
0.0498615,144,152,0,
0.0588235,152,152,0,
0.0497076,136,152,0,
0.0522661,143,152,0,
0.0526316,152,152,0,
0.0666667,152,152,0,
0.0498615,144,152,0,
0.0666667,152,152,0,
0.049169,142,152,0,
0.0555556,152,152,0,
0.0553406,143,152,0,
0.0473684,144,152,0,
0.05,152,152,0,
0.0625,152,152,0,
0.049169,142,152,0,
0.0460526,140,152,0,
0.0505757,123,152,0,
0.0473684,144,152,0,
0.0418975,121,152,0,
0.0291941,71,152,0,
0.033241,96,152,0,
0.0476974,145,152,0,
0.0625,152,152,0,
0.0588235,152,152,0,
0.872727,96,110,0,
1,152,152,0,
0.0909091,152,152,0,
0.0402047,110,152,0,
0.0447368,136,152,0,
0.0583882,142,152,0,
0.0463989,134,152,0,
0.0302632,92,152,0,
0.0515351,141,152,0,
0.0555556,152,152,0,
0.0503096,130,152,0,
0.0522661,143,152,0,
0.0588235,152,152,0,
0.0349723,101,152,0,
0.0386513,94,152,0,
0.0283934,82,152,0,
0.0555556,152,152,0,
0.0429363,124,152,0,
0.0281433,77,152,0,
0.0488227,141,152,0,
0.0404605,123,152,0,
0.0526316,152,152,0,
0.050554,146,152,0,
0.0353186,102,152,0,
0.0480263,146,152,0,
0.0405702,111,152,0,
0.0476974,145,152,0,
0.0476974,145,152,0,
0.0555556,152,152,0,
0.925532,87,94,0,
0.901316,137,152,0,
0.0808271,86,152,0,
0.0472862,115,152,0,
0.0415512,120,152,0,
0.0526316,144,152,0,
0.05,152,152,0,
0.0415512,120,152,0,
0.0463989,134,152,0,
0.050554,146,152,0,
0.0480263,146,152,0,
0.0417763,127,152,0,
0.0332237,101,152,0,
0.0378289,115,152,0,
0.0625,152,152,0,
0.0544591,149,152,0,
0.0526316,144,152,0,
0.0522446,135,152,0,
0.0224781,41,152,0,
0.0441176,114,152,0,
0.0335873,97,152,0,
0.0502078,145,152,0,
0.0481302,139,152,0,
0.0447368,136,152,0,
0.0572755,148,152,0,
0.0555556,152,152,0,
0.0526316,136,152,0,
0.0371711,113,152,0,
0.0431287,118,152,0,
1,54,54,0,
0.960526,146,152,0,
0.304825,139,152,0,
0.1,152,152,0,
0.0526316,152,152,0,
0.050554,146,152,0,
0.0588235,152,152,0,
0.0470395,143,152,0,
0.0460526,140,152,0,
0.0372807,102,152,0,
0.0325077,84,152,0,
0.0398199,115,152,0,
0.0417763,127,152,0,
0.0422438,122,152,0,
0.0473684,144,152,0,
0.0473684,108,152,0,
0.05,152,152,0,
0.0347222,95,152,0,
0.0388158,118,152,0,
0.0526316,152,152,0,
0.0456871,125,152,0,
0.0530186,137,152,0,
0.0526316,136,152,0,
0.0514706,133,152,0,
0.031856,92,152,0,
0.0526316,152,152,0,
0.0450658,137,152,0,
0.0484765,140,152,0,
0.0376462,103,152,0,
0.0315789,96,152,0,
0.775,62,80,0,
0.953947,145,152,0,
0.105263,144,152,0,
0.0553406,143,152,0,
0.0417957,108,152,0,
0.0420322,115,152,0,
0.0486111,133,152,0,
0.0294321,85,152,0,
0.0270468,74,152,0,
0.0434211,132,152,0,
0.0480263,146,152,0,
0.0555556,152,152,0,
0.0555556,152,152,0,
0.0353618,86,152,0,
0.0350877,96,152,0,
0.0498615,144,152,0,
0.0541796,140,152,0,
0.0526316,152,152,0,
0.0544591,149,152,0,
0.0256233,74,152,0,
0.050554,146,152,0,
0.0394737,114,152,0,
0.0394737,108,152,0,
0.0509868,124,152,0,
0.0432825,125,152,0,
0.0526316,152,152,0,
0.0515351,141,152,0,
0.04375,133,152,0,
0.0421053,128,152,0,
0.0425697,110,152,0,
0.658621,191,290,0,
0.0592105,108,152,0.658621,
0.0369152,101,152,0.778916,
0.0481302,139,152,0.815101,
0.0625,152,152,0.837569,
0.051398,125,152,0.85168,
0.0470914,136,152,0.858925,
0.0456871,125,152,0.864903,
0.0154605,47,152,0.868821,
0.0319079,97,152,0.869114,
0.0355263,108,152,0.870843,
0.0445906,122,152,0.872587,
0.0467452,135,152,0.874514,
0.0460526,133,152,0.876305,
0.0470395,143,152,0.87779,
0.0453601,131,152,0.87934,
0.0445046,115,152,0.880407,
0.0526316,152,152,0.881029,
0.0388158,118,152,0.882346,
0.0477839,138,152,0.882844,
0.0443213,128,152,0.883591,
0.0526316,152,152,0.884052,
0.0502078,145,152,0.884849,
0.0505757,123,152,0.885448,
0.0502078,145,152,0.885714,
0.0474377,137,152,0.886251,
0.0526316,152,152,0.886621,
0.0287829,70,152,0.887155,
1,53,53,0,
0.855263,130,152,1,
0.226974,138,152,0.927632,
0.0516917,110,152,0.927412,
0.0515351,141,152,0.889196,
0.0384615,76,152,0.872886,
0.0474377,137,152,0.853303,
0.0388158,118,152,0.84457,
0.0488227,141,152,0.836976,
0.0376462,103,152,0.831158,
0.0470395,143,152,0.824584,
0.0456871,125,152,0.820398,
0.0358187,98,152,0.815793,
0.0424342,129,152,0.810923,
0.0414474,126,152,0.807638,
0.0286184,87,152,0.804592,
0.0371711,113,152,0.801,
0.0309211,94,152,0.798186,
0.0439751,127,152,0.7952,
0.0328947,95,152,0.792919,
0.0473684,144,152,0.790207,
0.0423977,116,152,0.788596,
0.0422438,122,152,0.786546,
0.0526316,152,152,0.786542,
0.0625,152,152,0.785195,
0.0493421,135,152,0.783613,
0.0170279,44,152,0.782059,
0.0443213,128,152,0.779084,
0.0107656,18,152,0.777674,
0.0406347,105,152,0.772984,
0.472222,34,72,0,
0.894737,136,152,0,
0.0879934,107,152,0,
0.0657895,150,152,0,
0.0418975,121,152,0,
0.049169,142,152,0,
0.0526316,152,152,0,
0.050554,146,152,0,
0.0431287,118,152,0,
0.0497076,136,152,0,
0.0467452,135,152,0,
0.0371711,113,152,0,
0.0596217,145,152,0,
0.0378289,115,152,0,
0.0457064,132,152,0,
0.0348684,106,152,0,
0.0394737,120,152,0,
0.05,152,152,0,
0.0305921,93,152,0,
0.0477839,138,152,0,
0.0476974,145,152,0,
0.0526316,152,152,0,
0.0446676,129,152,0,
0.0526316,144,152,0,
0.0384868,117,152,0,
0.0438596,120,152,0,
0.0278638,72,152,0,
0.0463816,141,152,0,
0.0548246,150,152,0,
0.05,152,152,0,
1,32,32,0,
0.855263,130,152,0,
0.280702,128,152,0,
0.0676692,144,152,0,
0.05,152,152,0,
0.0431287,118,152,0,
0.0384349,111,152,0,
0.0457237,139,152,0,
0.0437307,113,152,0,
0.0351974,107,152,0,
0.0526316,152,152,0,
0.0509003,147,152,0,
0.0434211,132,152,0,
0.0342105,104,152,0,
0.0515928,149,152,0,
0.0472862,115,152,0,
0.0450139,130,152,0,
0.0470395,143,152,0,
0.0427632,117,152,0,
0.0486111,133,152,0,
0.0526316,144,152,0,
0.0514706,133,152,0,
0.0526316,152,152,0,
0.0526316,152,152,0,
0.0476006,123,152,0,
0.0604441,147,152,0,
0.0401662,116,152,0,
0.0427632,130,152,0,
0.0596217,145,152,0,
0.0467452,135,152,0,
0.964286,162,168,0,
0.467105,142,152,0,
0.0495614,113,152,0,
0.0487616,126,152,0,
0.0423977,116,152,0,
0.049169,142,152,0,
0.05,152,152,0,
0.0391082,107,152,0,
0.0497076,136,152,0,
0.0473684,144,152,0,
0.0427632,130,152,0,
0.0512465,148,152,0,
0.0235457,68,152,0,
0.0414474,126,152,0,
0.0418975,121,152,0,
0.0346491,79,152,0,
0.0429363,124,152,0,
0.0341283,83,152,0,
0.0344427,89,152,0,
0.0347222,95,152,0,
0.0491486,127,152,0,
0.0483553,147,152,0,
0.0213816,52,152,0,
0.00945724,23,152,0,
0.0157895,36,152,0,
0.0537281,147,152,0,
0.0592105,144,152,0,
0.0394737,102,152,0,
0.0555556,152,152,0,
0.803279,49,61,0,
0.934211,142,152,0,
0.230263,105,152,0,
0.0535714,114,152,0,
0.0441176,114,152,0,
0.0429363,124,152,0,
0.0317982,87,152,0,
0.0526316,152,152,0,
0.0518576,134,152,0,
0.0477839,138,152,0,
0.0526316,152,152,0,
0.0548246,150,152,0,
0.0436288,126,152,0,
0.0296053,90,152,0,
0.0450658,137,152,0,
0.0416667,114,152,0,
0.0259695,75,152,0,
0.0398199,115,152,0,
0.0446676,129,152,0,
0.0328947,90,152,0,
0.0377424,109,152,0,
0.0468266,121,152,0,
0.0383772,105,152,0,
